data_set_id	probe_id	probe_name	gene_id	gene_acronym
100081601	1003982	RP_090413_02_B06	89410	Pcdh11x
100081602	1003977	RP_090413_02_B01	21190	Ubtf
100081603	1003976	RP_090413_02_A12	13125	Twist2
100081604	1004018	RP_090413_02_E06	44679	Foxk2
100081605	1004017	RP_090413_02_E05	11808	Barx1
100081606	1004013	RP_090413_02_E01	17073	Mfge8
100081607	1004010	RP_090413_02_D10	11325	Adnp
100081608	1004009	RP_090413_02_D09	17469	Msx2
100081609	1004005	RP_090413_02_D05	86518	Pms1
100081610	1004003	RP_090413_02_D03	13370	Ebf2
100081612	1003999	RP_090413_02_C11	52703	Dcun1d5
100081613	1003995	RP_090413_02_C07	88527	Homez
100081614	1003993	RP_090413_02_C05	45693	Tcf23
100081615	1003992	RP_090413_02_C04	35467	Msgn1
100081616	1003990	RP_090413_02_C02	84627	Sox30
100081617	1003987	RP_090413_02_B11	15197	Hoxc13
100081618	1003985	RP_090413_02_B09	47438	Isx
100081619	1003981	RP_090413_02_B05	17063	Mest
100081620	1003980	RP_090413_02_B04	16751	Lrrn3
100081621	1003979	RP_090413_02_B03	16549	Lamb1
100081622	1004025	RP_090413_02_F01	15338	Htr5a
100081623	1004023	RP_090413_02_E11	15060	Mnx1
100081624	1004020	RP_090413_02_E08	71933	Bmyc
100081625	1004019	RP_090413_02_E07	47563	Cic
100081626	1004016	RP_090413_02_E04	17644	Myf5
100081629	1006317	RP_090811_01_F07	18315	Pcsk2
100081630	1006319	RP_090811_01_F09	74548	Qdpr
100081635	1006331	RP_090811_01_G09	16623	Lgals1
100081636	1006332	RP_090811_01_G10	18974	Pten
100081637	1006335	RP_090811_01_H01	87854	Cpne2
100081638	1006336	RP_090811_01_H02	87820	Gatad2a
100081639	1006340	RP_090811_01_H06	19957	S100a10
100081641	1006344	RP_090811_01_H10	30269	Dkk3
100081642	1006345	RP_090811_01_H11	14195	Gal
100081643	1006346	RP_090811_01_H12	26162	Mapk10
100081644	1006351	RP_090811_02_A05	32386	Ahi1
100081645	1006354	RP_090811_02_A08	83266	Rhox4e
100081647	1006356	RP_090811_02_A10	11799	Bach1
100081648	1006358	RP_090811_02_A12	21097	Tacr1
100081651	1006321	RP_090811_01_F11	13802	Bcl11a
100081652	1006324	RP_090811_01_G02	14038	Fmo1
100081653	1006327	RP_090811_01_G05	15027	Hif1a
100081654	1006333	RP_090811_01_G11	51440	Pcdh1
100081658	1006341	RP_090811_01_H07	19950	Ryk
100081660	1006347	RP_090811_02_A01	26204	Sema4g
100081661	1006348	RP_090811_02_A02	18517	Prkcd
100081662	1006349	RP_090811_02_A03	16096	Inhba
100081663	1006350	RP_090811_02_A04	50437	Cds1
100081664	1006352	RP_090811_02_A06	12134	Car2
100081665	1006353	RP_090811_02_A07	48802	Slc17a7
100081667	1006359	RP_090811_02_B01	14592	Grm1
100081668	1006360	RP_090811_02_B02	11531	Anxa11
100081670	1006362	RP_090811_02_B04	16900	Smad6
100081671	1006363	RP_090811_02_B05	15011	Mst1
100081672	1006364	RP_090811_02_B06	23887	Zeb2
100081673	1006318	RP_090811_01_F08	11632	Arf6
100081674	1006322	RP_090811_01_F12	15128	Hmg20b
100081676	1006326	RP_090811_01_G04	43717	Rprm
100081677	1006128	RP_090811_03_B08	35738	Foxo1
100081678	1006129	RP_090811_03_B09	72814	Foxp1
100081685	1006138	RP_090811_03_C06	18893	Prox1
100081686	1006139	RP_090811_03_C07	88752	St18
100081688	1006141	RP_090811_03_C09	11275	Adam10
100081691	1006142	RP_090811_03_C10	11279	Adam17
100081695	1006143	RP_090811_03_C11	14573	Aes
100081696	1006144	RP_090811_03_C12	11438	Akt1
100081697	1006145	RP_090811_03_D01	11492	Amh
100081698	1006146	RP_090811_03_D02	51564	Amotl1
100081699	1006147	RP_090811_03_D03	11387	Angpt1
100081700	1006148	RP_090811_03_D04	26108	Angptl2
100081701	1006149	RP_090811_03_D05	11576	Apc
100081702	1006150	RP_090811_03_D06	11768	Atp10a
100081703	1006365	RP_090811_02_B07	14145	Fzd7
100081704	1006366	RP_090811_02_B08	20120	Sema5b
100081708	1006111	RP_090811_03_A03	14045	Fn1
100081710	1006113	RP_090811_03_A05	16211	Itpr1
100081711	1006114	RP_090811_03_A06	21931	Tyro3
100081712	1006115	RP_090811_03_A07	14178	Gabrb3
100081713	1006116	RP_090811_03_A08	92621	Grm4
100081715	1006118	RP_090811_03_A10	83052	Trpv1
100081716	1006119	RP_090811_03_A11	44160	Aph1c
100081717	1006120	RP_090811_03_A12	44592	Rreb1
100081718	1006121	RP_090811_03_B01	84230	Mkx
100081719	1006122	RP_090811_03_B02	71059	Hmgxb3
100081721	1006124	RP_090811_03_B04	11409	Ahr
100081722	1006151	RP_090811_03_D07	93607	B3gat2
100081724	1006125	RP_090811_03_B05	12829	Cux2
100081725	1006126	RP_090811_03_B06	13488	Elf3
100081726	1006127	RP_090811_03_B07	30242	Fbxw7
100081731	1006190	RP_090811_03_G10	30398	Olig1
100081732	1006191	RP_090811_03_G11	20550	Srebf2
100081733	1006192	RP_090811_03_G12	88069	Cd109
100081734	1006193	RP_090811_03_H01	12593	Coch
100081735	1006194	RP_090811_03_H02	23686	Ly6h
100081736	1006195	RP_090811_03_H03	84750	Sema6d
100081737	1006196	RP_090811_03_H04	20411	Sntb1
100081738	1006197	RP_090811_03_H05	20495	Spint2
100081739	1006198	RP_090811_03_H06	142666	LOC545810
100081740	1006199	RP_090811_03_H07	129609	Plcxd2
100081744	1006153	RP_090811_03_D09	11954	Bmpr2
100081745	1006154	RP_090811_03_D10	86816	Cbln4
100081746	1006155	RP_090811_03_D11	12294	Cd59a
100081747	1006156	RP_090811_03_D12	85972	Cerk
100081748	1006157	RP_090811_03_E01	47883	Cotl1
100081751	1006160	RP_090811_03_E04	13213	Trdmt1
100081752	1006161	RP_090811_03_E05	56674	Dtx3
100081757	1006166	RP_090811_03_E10	16546	Lama3
100081758	1006167	RP_090811_03_E11	60979	Loxl2
100081759	1006168	RP_090811_03_E12	73888	Maob
100081760	1006169	RP_090811_03_F01	50603	Mdga1
100081761	1006170	RP_090811_03_F02	17058	Mertk
100081762	1006171	RP_090811_03_F03	20364	Ncor2
100081763	1006172	RP_090811_03_F04	37036	Ntn4
100081764	1006173	RP_090811_03_F05	43294	Pkp2
100081765	1006174	RP_090811_03_F06	84601	Plekhg1
100081766	1006175	RP_090811_03_F07	50402	Nkx6-3
100081767	1006176	RP_090811_03_F08	37561	Pvrl3
100081768	1006177	RP_090811_03_F09	20324	Slit1
100081769	1006178	RP_090811_03_F10	20326	Slit3
100081770	1006179	RP_090811_03_F11	21726	Top1
100081771	1006180	RP_090811_03_F12	23735	Pde10a
100081772	1006181	RP_090811_03_G01	88926	Pde5a
100081773	1006182	RP_090811_03_G02	43913	Pdzd2
100081774	1006183	RP_090811_03_G03	37432	Pex5l
100081775	1006184	RP_090811_03_G04	18567	Plcg1
100081776	1006185	RP_090811_03_G05	47299	Bcor
100081778	1004227	RP_090413_01_D12	84624	Slc18a2
100081779	1004224	RP_090413_01_D09	18500	Pou1f1
100081780	1004223	RP_090413_01_D08	62728	Mael
100081781	1004222	RP_090413_01_D07	18515	Prkcb
100081782	1004221	RP_090413_01_D06	36126	Aldh1a3
100081783	1004218	RP_090413_01_D03	18341	Pde1c
100081784	1004217	RP_090413_01_D02	16875	Lyz2
100081785	1004216	RP_090413_01_D01	77609	Dcun1d1
100081786	1004213	RP_090413_01_C10	20579	Srpk2
100081788	1004210	RP_090413_01_C07	18244	Pah
100081789	1004209	RP_090413_01_C06	15129	Hmgb3
100081793	1003975	RP_090413_02_A11	69899	Tigd5
100081796	1003971	RP_090413_02_A07	20236	Six4
100081798	1003969	RP_090413_02_A05	17746	Ncoa3
100081801	1003965	RP_090413_02_A01	14183	Gabrg3
100081802	1004233	RP_090413_01_E06	15106	Hmgn2
100081803	1004232	RP_090413_01_E05	68549	Rhox9
100081804	1004231	RP_090413_01_E04	18965	Rhox6
100081805	1004230	RP_090413_01_E03	33718	Dnmt3l
100081808	1004201	RP_090413_01_B10	18450	Phtf1
100081809	1004199	RP_090413_01_B08	15674	Id1
100081810	1004198	RP_090413_01_B07	89066	Slc29a4
100081811	1004197	RP_090413_01_B06	14188	Slc6a13
100081812	1004192	RP_090413_01_B01	27759	Polr2m
100081815	1004196	RP_090413_01_B05	33428	Lsr
100081816	1004195	RP_090413_01_B04	23709	Nr2e3
100081817	1004225	RP_090413_01_D10	45159	Hmgb4
100081818	1004219	RP_090413_01_D04	11455	Aldh1a1
100081820	1004200	RP_090413_01_B09	12903	Cyp7b1
100081821	1004193	RP_090413_01_B02	23708	Nr0b2
100081822	1004191	RP_090413_01_A12	15189	Hoxb6
100081823	1004190	RP_090413_01_A11	16242	Jrk
100081824	1004264	RP_090430_02_B02	19174	Rarg
100081825	1004266	RP_090430_02_B05	64907	Dcun1d4
100081832	1004286	RP_090514_02_B11	18749	Pou2f1
100081834	1004189	RP_090413_01_A10	22016	Nr1h3
100081835	1004188	RP_090413_01_A09	42710	Hmg20a
100081836	1004184	RP_090413_01_A05	33240	Slc40a1
100081837	1004183	RP_090413_01_A04	12582	Cnp
100081839	1004293	RP_090514_02_C06	19944	Rxra
100081840	1004187	RP_090413_01_A08	11650	Arnt
100081843	1004243	RP_090430_02_D12	15198	Hoxc4
100081844	1004276	RP_090514_02_B01	11401	Nr0b1
100081845	1004297	RP_090514_02_C10	20237	Six5
100081846	1004299	RP_090514_02_C12	20433	Sox17
100081847	1004300	RP_090514_02_D01	56098	Sptbn4
100081849	1004302	RP_090514_02_D03	87088	Foxj3
100081850	1004304	RP_090514_02_D05	16182	Itgam
100081851	1004308	RP_090514_02_D09	14958	Hdac2
100081852	1004182	RP_090413_01_A03	20138	Spi1
100081854	1004245	RP_090430_02_E02	20234	Six2
100081855	1004331	RP_090514_01_A03	20429	Sox12
100081856	1004332	RP_090514_01_A04	16216	Itsn1
100081857	1004336	RP_090514_01_A08	64352	Akna
100081859	1004290	RP_090514_02_C03	18307	Pcnt
100081861	1004307	RP_090514_02_D08	46570	Nos1ap
100081862	1004309	RP_090514_02_D10	22112	Vipr2
100081864	1004313	RP_090514_02_E02	14984	Hes5
100081865	1004316	RP_090514_02_E05	89955	Obox6
100081866	1004339	RP_090514_04_F05	18778	Ppard
100081867	1004181	RP_090413_01_A02	15064	Hmgb1
100081868	1004180	RP_090413_01_A01	20430	Sox13
100081871	1004241	RP_090430_02_D10	23864	Vax2
100081873	1004319	RP_090514_02_E08	14985	Hesx1
100081874	1004211	RP_090413_01_C08	18223	Bloc1s6
100081875	1004215	RP_090413_01_C12	12488	Cit
100081876	1004227	RP_090413_01_D12	84624	Slc18a2
100081877	1004284	RP_090514_02_B09	18888	Prodh
100081878	1005078	RP_090707_02_B01	56658	Hspb8
100081879	1005180	RP_090707_03_A09	83907	Mchr1
100081880	1005210	RP_090707_03_D03	41177	Ndst4
100081881	1005838	RP_090724_01_C12	40979	Gpr88
100081885	1004183	RP_090413_01_A04	12582	Cnp
100081886	1004198	RP_090413_01_B07	89066	Slc29a4
100081887	1004217	RP_090413_01_D02	16875	Lyz2
100081888	1004309	RP_090514_02_D10	22112	Vipr2
100081889	1005153	RP_090707_02_B02	18812	Ppp1r1b
100081890	1005172	RP_090707_03_A01	14179	Gabrd
100081891	1005867	RP_090724_01_B07	14191	Gad1
100081892	1004206	RP_090413_01_C03	11456	Aldh2
100081893	1005052	RP_090707_01_G01	22105	Slc32a1
100081894	1005053	RP_090707_01_G02	22528	Zic1
100081895	1005068	RP_090707_01_H11	33684	Gabbr1
100081896	1005235	RP_090707_03_F04	16618	Lepr
100081897	1005665	RP_090724_03_B01	15332	Htr1f
100081898	1005817	RP_090724_03_B02	18153	Oprd1
100081899	1005710	RP_090724_03_F11	19181	Rasgrf2
100081900	1005800	RP_090724_03_G01	20270	Slc18a3
100081901	1005715	RP_090724_03_G06	12620	Col8a1
100081902	1005722	RP_090724_03_H02	19966	S100b
100081903	1005726	RP_090724_03_H06	11327	Adora2a
100081904	1005729	RP_090724_03_H09	82364	Ntng2
100081905	1005749	RP_090724_04_B11	119884	Nefh
100081907	1005267	RP_090707_03_H12	20379	Snca
100081908	1005831	RP_090724_01_B01	11229	Chrna6
100081909	1005871	RP_090724_01_B12	11603	Apoe
100081910	1005835	RP_090724_01_C03	11718	Atp1b2
100081911	1004307	RP_090514_02_D08	46570	Nos1ap
100081912	1005018	RP_090707_01_B05	18928	Psen2
100081913	1005030	RP_090707_01_C10	14890	Hap1
100081914	1005033	RP_090707_01_D02	17820	Ngfr
100081915	1005096	RP_090707_02_D08	14058	Fos
100081916	1005176	RP_090707_03_A05	74989	Chrna3
100081917	1005181	RP_090707_03_A10	17934	Npy2r
100081918	1005195	RP_090707_03_B12	11391	Agrp
100081919	1005228	RP_090707_03_E09	89267	Disc1
100081920	1005288	RP_090707_04_B09	15327	Htr1d
100081921	1005851	RP_090724_01_B08	86335	Rorb
100081922	1005869	RP_090724_01_B10	15334	Htr2b
100081923	1005877	RP_090724_01_C07	21801	Trh
100081936	1005653	RP_090724_03_A01	80075	Cacng5
100081938	1005700	RP_090724_03_F01	88550	Kctd12
100081939	1005879	RP_090724_01_D03	87382	Cyp26b1
100081942	1005721	RP_090724_03_H01	144469	Baiap3
100081950	1005661	RP_090724_03_A09	14203	Galr1
100081953	1005657	RP_090724_03_A05	14170	Gabra1
100081955	1005659	RP_090724_03_A07	14181	Gabrg1
100081956	1005687	RP_090724_03_D07	106859	Apba1
100081961				
100081962	1005970	RP_090724_02_D11	12093	Calb2
100081963	1005949	RP_090724_02_B09	14185	Gabrr2
100081964	1005940	RP_090724_02_A11	22074	Vamp1
100081965	1005935	RP_090724_02_A05	86401	C1ql2
100081966	1005931	RP_090724_02_A01	84940	Slc17a8
100081967	1005929	RP_090724_01_H11	19180	Rasgrf1
100081968	1005925	RP_090724_01_H07	18927	Psen1
100081969	1005918	RP_090724_01_G12	14510	Gpc3
100081970	1005844	RP_090724_01_F08	18905	Prss12
100081971	1005902	RP_090724_01_F03	11850	Bdnf
100081972	1005900	RP_090724_01_F01	12209	Cck
100081973	1005899	RP_090724_01_E12	12095	Calca
100081974	1005893	RP_090724_01_E06	20156	Sgk1
100081975	1005889	RP_090724_01_E01	75040	Gabra5
100082168	1006263	RP_090811_01_B01	12210	Cckar
100082169	1006269	RP_090811_01_B07	16965	Mbp
100082170	1006273	RP_090811_01_B11	17779	Neurod1
100082171	1006281	RP_090811_01_C07	47844	Synpr
100082172	1006290	RP_090811_01_D04	19056	Pvalb
100082173	1006331	RP_090811_01_G09	16623	Lgals1
100082175	1006274	RP_090811_01_B12	14586	Grin1
100082176	1006275	RP_090811_01_C01	14182	Gabrg2
100082177	1006276	RP_090811_01_C02	12107	Camk2a
100082178	1006277	RP_090811_01_C03	13164	Dlg4
100082179	1006299	RP_090811_01_E01	26624	B3galt2
100082180	1006344	RP_090811_01_H10	30269	Dkk3
100082181	1006352	RP_090811_02_A06	12134	Car2
100082182	1006358	RP_090811_02_A12	21097	Tacr1
100082183	1006111	RP_090811_03_A03	14045	Fn1
100082184	1006112	RP_090811_03_A04	13786	Etv1
100082185	1006120	RP_090811_03_A12	44592	Rreb1
100082186	1006125	RP_090811_03_B05	12829	Cux2
100082187	1006164	RP_090811_03_E08	13647	Erbb4
100082188	1006353	RP_090811_02_A07	48802	Slc17a7
100082189	1006116	RP_090811_03_A08	92621	Grm4
100082190				
100082191				
100082192				
100082193				
100082194				
100082195				
100082196				
100082197				
100082198	1006144	RP_090811_03_C12	11438	Akt1
100082199	1006155	RP_090811_03_D11	12294	Cd59a
100082200	1005753	RP_090724_04_C04	14947	Hcrt
100082201	1005755	RP_090724_04_C07	12705	Crhr2
100082202	1005808	RP_090724_04_C12	17994	Nr4a2
100082204	1006319	RP_090811_01_F09	74548	Qdpr
100082205	1006328	RP_090811_01_G06	15943	Il16
100082207	1005751	RP_090724_04_C01	89374	Gpr101
100082208	1005752	RP_090724_04_C02	12457	Chrm4
100082209	1005764	RP_090724_04_E03	12704	Crhr1
100082210	1005765	RP_090724_04_E04	21712	Tnnt1
100082211	1006262	RP_090811_01_A12	14142	Fzd4
100082212	1006303	RP_090811_01_E05	13165	Dlk1
100082213	1006343	RP_090811_01_H09	22150	Wfs1
100082214	1006359	RP_090811_02_B01	14592	Grm1
100082215	1006154	RP_090811_03_D10	86816	Cbln4
100082226				
100082227				
100082228				
100082229				
100082230				
100082231				
100082232				
100082233				
100082234				
100082235				
100082236				
100082237				
100082238				
100082239	1005027	RP_090707_01_C07	17804	Nfkbie
100082240	1005025	RP_090707_01_C04	20082	Sfrp2
100082241	1005125	RP_090707_01_B11	13270	Drd4
100082242	1005124	RP_090707_01_B09	21665	Tlx1
100082243				
100082245				
100082247				
100082249				
100082251				
100082253				
100082255				
100082256				
100082257				
100082258				
100082259				
100082260				
100082261				
100082262				
100082263				
100082264				
100082276	1006218	RP_090811_04_B02	21099	Tacr3
100082277	1006235	RP_090811_04_C07	12975	Ddc
100082278	1003735	RP_090122_02_F12	13267	Drd1
100082280	1006197	RP_090811_03_H05	20495	Spint2
100082281	1006200	RP_090811_03_H08	14433	Glra4
100082282	1006216	RP_090811_04_A12	14356	Gfap
100082283	1005179	RP_090707_03_A08	14172	Gabra3
100082284	1005795	RP_090724_03_D02	22391	Plagl1
100082285	1005758	RP_090724_04_C10	12616	Col6a1
100082287	1005178	RP_090707_03_A07	14171	Gabra2
100082288	1006315	RP_090811_01_F05	11303	Adcyap1
100082290	1006110	RP_090811_03_A02	12959	Dcn
100082291	1006115	RP_090811_03_A07	14178	Gabrb3
100082292	1006138	RP_090811_03_C06	18893	Prox1
100082293	1006176	RP_090811_03_F08	37561	Pvrl3
100082294	1006178	RP_090811_03_F10	20326	Slit3
100082295	1006245	RP_090811_04_D05	21094	Tac1
100082296	1003294	RP_081201_02_E11	12584	Cnr1
100082297	1004345	RP_090612_03_C03	17983	Ntsr1
100082298	1006129	RP_090811_03_B09	72814	Foxp1
100082299	1006168	RP_090811_03_E12	73888	Maob
100082301	1006204	RP_090811_03_H12	14428	Glp1r
100082302	1006212	RP_090811_04_A08	107080	Sp8
100082303	1006238	RP_090811_04_C10	87114	Hcrtr1
100082305	1006297	RP_090811_01_D11	18274	Pax6
100082306	1006326	RP_090811_01_G04	43717	Rprm
100082307	1006348	RP_090811_02_A02	18517	Prkcd
100082309	1006193	RP_090811_03_H01	12593	Coch
100082310	1006205	RP_090811_04_A01	74793	Grik4
100082311	1006213	RP_090811_04_A09	21802	Trhr
100082312	1006214	RP_090811_04_A10	86272	Grp
100082313	1006215	RP_090811_04_A11	15326	Htr1b
100082314	1006221	RP_090811_04_B05	20325	Slit2
100082315	1006227	RP_090811_04_B11	15333	Htr2a
100082317	1007205	RP_090901_01_B10	12947	Dbi
100082318	1007229	RP_090901_02_A05	20366	Sst
100082319	1007231	RP_090901_02_A07	19499	Rgs4
100082320	1007232	RP_090901_02_A08	12091	Anxa2
100082321	1007235	RP_090901_02_A11	106517	6430573F11Rik
100082324	1007208	RP_090901_01_C01	11714	Atp1a1
100082325	1007215	RP_090901_01_C08	20017	Scg2
100082326	1007203	RP_090901_01_B08	43882	Nmb
100082327	1007204	RP_090901_01_B09	23839	Tlr2
100082328	1007207	RP_090901_01_B12	11210	Ace
100082329	1007228	RP_090901_02_A04	16199	Itih3
100082330	1007234	RP_090901_02_A10	36293	Htr3b
100082331	1007236	RP_090901_02_A12	14361	Gfra1
100082332	1007220	RP_090901_01_D01	20274	Slc1a3
100082333	1007226	RP_090901_02_A02	14385	Gja1
100082334	1007233	RP_090901_02_A09	75031	Slc18a1
100082335	1006228	RP_090811_04_B12	15342	Slc6a4
100082336	1006229	RP_090811_04_C01	87401	Slc6a1
100082337	1007189	RP_090901_01_A06	75055	Chrna2
100082338	1007209	RP_090901_01_C02	14906	Hbb-b2
100082339	1007216	RP_090901_01_C09	17894	Nos3
100082340	1007188	RP_090901_01_A05	14302	Gcg
100082341	1007190	RP_090901_01_A07	85147	Pyy
100082342	1007210	RP_090901_01_C03	35685	Dusp14
100082343	1007213	RP_090901_01_C06	72234	Grm6
100082344	1007217	RP_090901_01_C10	84449	Aldh4a1
100082345	1007219	RP_090901_01_C12	20050	Sct
100082346	1007225	RP_090901_02_A01	13996	Ctgf
100082347	1007227	RP_090901_02_A03	21562	Tgfb1
100082348	1007192	RP_090901_01_A09	20018	Scg3
100082349	1007196	RP_090901_01_B01	92603	Abat
100082350	1007198	RP_090901_01_B03	15732	Ifit3
100082351	1007200	RP_090901_01_B05	15285	Hspd1
100082352	1007211	RP_090901_01_C04	12044	C1qa
100082353	1007214	RP_090901_01_C07	35249	Slc1a4
100082354	1007221	RP_090901_01_D02	20157	Scg5
100082355	1007202	RP_090901_01_B07	21798	Trf
100082356	1007238	RP_090901_02_B02	20272	Slc1a1
100082357	1007274	RP_090901_02_E02	14575	Gria1
100082359	1007239	RP_090901_02_B03	21095	Tac2
100082360	1007240	RP_090901_02_B04	11227	Chrna4
100082361	1007241	RP_090901_02_B05	21177	Tcf7l2
100082362	1007242	RP_090901_02_B06	92920	Vat1l
100082363	1007244	RP_090901_02_B08	13377	Ecel1
100082364	1007252	RP_090901_02_C04	33433	Avpr1a
100082365	1007254	RP_090901_02_C06	87970	Fez1
100082366	1007256	RP_090901_02_C08	14090	Fstl1
100082367	1007245	RP_090901_02_B09	88525	Cdh24
100082368	1007250	RP_090901_02_C02	49125	Ddit4l
100082369	1007261	RP_090901_02_D01	85214	Stxbp6
100082370	1007267	RP_090901_02_D07	11212	Ache
100082371	1007268	RP_090901_02_D08	17933	Npy1r
100082372	1007269	RP_090901_02_D09	15784	Igfbp5
100082373	1007248	RP_090901_02_B12	12629	Comt
100082374	1007249	RP_090901_02_C01	20380	Sncg
100082375	1007251	RP_090901_02_C03	18238	Pafah1b1
100082376	1007266	RP_090901_02_D06	44012	Ndnf
100082377	1007270	RP_090901_02_D10	20512	Spp1
100082378	1007272	RP_090901_02_D12	18385	Penk
100082379	1007273	RP_090901_02_E01	11607	App
100082380	1007275	RP_090901_02_E03	18739	Pomc
100082381	1007253	RP_090901_02_C05	16651	Lifr
100082382	1007258	RP_090901_02_C10	14193	Gad2
100082383	1007262	RP_090901_02_D02	48673	Crtac1
100082384	1007271	RP_090901_02_D11	72205	Chrnb3
100082385	1007277	RP_090901_02_E05	12092	Calb1
100082388	1007237	RP_090901_02_B01	14962	Hdc
100082389	1007243	RP_090901_02_B07	14578	Gria4
100082390	1007255	RP_090901_02_C07	21896	Ttr
100082391	1007257	RP_090901_02_C09	13959	Fgfr1
100082392	1007259	RP_090901_02_C11	11625	Arc
100082393	1007260	RP_090901_02_C12	57675	Ndel1
100082394	1007263	RP_090901_02_D03	14581	Grik1
100082395	1007265	RP_090901_02_D05	14576	Gria2
100082396				
100082397				
100082398				
100082399				
100082400				
100082401				
100082402				
100082403				
100082404				
100082405				
100082406				
100082407				
100082408				
100082409				
100082410				
100082411				
100082412				
100082413				
100082414				
100082415				
100082416				
100082417				
100082418				
100082419				
100082420				
100082421				
100082422				
100082423				
100082424				
100082425				
100082426				
100082427				
100082429	1006244	RP_090811_04_D04	84379	Rln3
100082431	1006242	RP_090811_04_D02	87178	Gbx1
100082432	1006241	RP_090811_04_D01	88047	Lman1l
100082433	1006240	RP_090811_04_C12	107137	Lefty2
100082435	1006238	RP_090811_04_C10	87114	Hcrtr1
100082436	1006237	RP_090811_04_C09	60546	Fzd10
100082438	1006235	RP_090811_04_C07	12975	Ddc
100082439	1006234	RP_090811_04_C06	13576	En1
100082440	1006233	RP_090811_04_C05	13574	Emx1
100082442	1006231	RP_090811_04_C03	20027	Scn10a
100082443	1006230	RP_090811_04_C02	13619	Epha7
100082445	1006228	RP_090811_04_B12	15342	Slc6a4
100082447	1006226	RP_090811_04_B10	16645	Lhx6
100082448	1006225	RP_090811_04_B09	18157	Oprm1
100082449	1006224	RP_090811_04_B08	23716	Tenm3
100082451	1006222	RP_090811_04_B06	21175	Tcf7
100082452	1006221	RP_090811_04_B05	20325	Slit2
100082454	1006219	RP_090811_04_B03	21566	Tsc22d1
100082458	1006215	RP_090811_04_A11	15326	Htr1b
100082459	1006214	RP_090811_04_A10	86272	Grp
100082460	1006213	RP_090811_04_A09	21802	Trhr
100082461	1006212	RP_090811_04_A08	107080	Sp8
100082462	1006211	RP_090811_04_A07	43376	Ppfibp1
100082463	1006210	RP_090811_04_A06	16097	Inhbb
100082464	1006209	RP_090811_04_A05	13948	Fgf17
100082465	1006208	RP_090811_04_A04	11280	Adam19
100082467	1006206	RP_090811_04_A02	20192	Shox2
100082468	1006204	RP_090811_03_H12	14428	Glp1r
100082469	1006203	RP_090811_03_H11	36522	Tbx20
100082470	1006202	RP_090811_03_H10	83933	Aph1b
100082471	1006201	RP_090811_03_H09	20300	Slc6a2
100082472	1006200	RP_090811_03_H08	14433	Glra4
100082473	1005668	RP_090724_03_B08	14016	Foxs1
100082474	1005964	RP_090724_02_D03	13171	Dlx2
100082512	1005826	RP_090724_04_D10	88096	Plxnb1
100082513	1005813	RP_090724_04_D09	18610	Plxna3
100082514	1005810	RP_090724_04_D02	41618	Zic5
100082515	1005800	RP_090724_03_G01	20270	Slc18a3
100082516	1005799	RP_090724_03_F12	20264	Slc16a2
100082517	1005822	RP_090724_03_E07	87736	Gtf3c1
100082518	1005821	RP_090724_03_E03	92930	Fat3
100082519	1005819	RP_090724_03_D01	17645	Myf6
100082520	1005850	RP_090724_02_D08	15773	Igf1
100082521	1005842	RP_090724_01_F06	26168	Mapk9
100082524	1005261	RP_090707_03_H06	33737	Nfat5
100082525	1005194	RP_090707_03_B11	56662	Zfhx4
100082526	1005128	RP_090707_01_C06	63900	Taf13
100082527	1005026	RP_090707_01_C05	17027	Mef2a
100082528	1003731	RP_090122_02_D09	15159	Hnrnpab
100082529	1003277	RP_081124_03_D01	21184	Tcf3
100082530	1003219	RP_081030_01_B01	18473	Pik3r1
100082533	1003753	RP_090122_04_G03	106383	Fndc3a
100082536	1007219	RP_090901_01_C12	20050	Sct
100082537	1007218	RP_090901_01_C11	11533	Anxa4
100082538	1007217	RP_090901_01_C10	84449	Aldh4a1
100082539	1007216	RP_090901_01_C09	17894	Nos3
100082540	1007212	RP_090901_01_C05	19116	Rac1
100082541	1007211	RP_090901_01_C04	12044	C1qa
100082542	1007210	RP_090901_01_C03	35685	Dusp14
100082543	1007207	RP_090901_01_B12	11210	Ace
100082544	1007205	RP_090901_01_B10	12947	Dbi
100082545	1007201	RP_090901_01_B06	17741	Nck2
100082546	1007200	RP_090901_01_B05	15285	Hspd1
100082547	1007199	RP_090901_01_B04	22080	Vasp
100082548	1007197	RP_090901_01_B02	13803	Evl
100082549	1007195	RP_090901_01_A12	11183	Abl1
100082551	1007191	RP_090901_01_A08	11445	Alcam
100082552	1007187	RP_090901_01_A04	18277	Pax9
100082553	1007186	RP_090901_01_A03	11522	Ank3
100082554	1007185	RP_090901_01_A02	15136	Hmga1
100082556	1007219	RP_090901_01_C12	20050	Sct
100082557	1007218	RP_090901_01_C11	11533	Anxa4
100082558	1007217	RP_090901_01_C10	84449	Aldh4a1
100082559	1007216	RP_090901_01_C09	17894	Nos3
100082560	1007212	RP_090901_01_C05	19116	Rac1
100082561	1007211	RP_090901_01_C04	12044	C1qa
100082562	1007210	RP_090901_01_C03	35685	Dusp14
100082563	1007207	RP_090901_01_B12	11210	Ace
100082564	1007205	RP_090901_01_B10	12947	Dbi
100082565	1007201	RP_090901_01_B06	17741	Nck2
100082566	1007200	RP_090901_01_B05	15285	Hspd1
100082567	1007199	RP_090901_01_B04	22080	Vasp
100082568	1007197	RP_090901_01_B02	13803	Evl
